mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,Cminor_count,CMajor_count,C#/Dbminor_count,C#/DbMajor_count,DMajor_count,D#_EbMajor_count,Eminor_count,Fminor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,Gminor_count,GMajor_count,G#/Abminor_count,G#/AbMajor_count,Aminor_count,AMajor_count,A#/Bbminor_count,Bminor_count,BMajor_count,Dminor_count,EMajor_count,A#/BbMajor_count,D#_Ebminor_count
ESFP,SP,ESFP SUBCONSCIOUS,5zVTMYPYyV2q5EGnCO59Q3,27,0.749,0.092380068,0.639777778,0.182278176,-7.166296296,2.829571357,0.555555556,0.506369684,0.177322222,0.175214759,0.121058037,0.16207629,0.21737037,0.185230671,0.575296296,0.197511989,114.1426296,24.84245855,0.046979964,0.170343729,0,1,2,3,1,0,1,1,1,0,2,0,2,1,1,0,0,1,5,1,1,3,0,0
ESFP,SP,lillace playlist (esfp),2Vm8cdT2r3LE5eoVVuFPii,34,0.674941176,0.113088847,0.701352941,0.166606028,-5.886294118,2.42416928,0.676470588,0.47485808,0.075929412,0.086169841,0.242478824,0.262911475,0.224808824,0.22960557,0.695588235,0.16308338,121.1147941,25.0206631,0.027020889,0.102690621,0,5,2,2,1,0,2,0,2,1,2,0,1,0,3,2,2,0,3,2,0,2,1,1
ESFP,SP,bixbite,1C7oF2hIj0Bd8CwdLvaaMR,38,0.650973684,0.125025508,0.798657895,0.134060147,-5.420921053,2.887379597,0.710526316,0.459605867,0.112423684,0.082194208,0.070504461,0.110845255,0.231581579,0.177359037,0.644684211,0.197890921,134.3972632,24.88473591,0.047726756,0.148001147,0,7,2,2,1,1,2,0,4,2,0,0,5,0,2,2,2,0,2,1,0,1,1,1
ESFP,SP,esfp kpop,7H2zJDSU3mAfdu2UUy8mX2,45,0.732,0.078034666,0.836,0.101888308,-3.554933333,1.25537534,0.511111111,0.50552503,0.091326667,0.063040735,0.068101978,0.08134143,0.156344444,0.115625044,0.687222222,0.164699711,122.3857111,18.30997056,0.000220177,0.001016721,1,5,1,1,3,1,3,1,0,4,2,0,1,0,2,1,6,4,3,1,2,1,0,2
ESFP,SP,Jeffrey Weber,0N4unvJBJR92Zrz1EPTF83,50,0.57854,0.158970439,0.605992,0.213919046,-6.81584,3.056144759,0.78,0.418451958,0.056824,0.040493076,0.3835792,0.328849947,0.210702,0.162726725,0.479008,0.226567166,126.66194,31.16253834,0.045639208,0.174124699,0,4,2,2,4,1,2,1,8,1,2,1,4,0,3,2,4,1,0,1,1,3,3,0
ESFP,SP,.:+* Euphoric *+:.,6rUnJpPZmx2T7l2JdUAf5T,50,0.64314,0.124203916,0.7596,0.141646585,-5.3315,2.033155347,0.64,0.484873221,0.090666,0.071761622,0.06729366,0.089988245,0.179094,0.131048839,0.57746,0.186447805,128.35744,26.66456075,0.003395065,0.020532563,0,2,3,4,2,2,0,3,5,2,5,0,2,1,2,1,4,2,5,1,1,1,2,0
ESFP,SP,★,3Xvg1sSGJ04feNVF5GCdVM,24,0.59325,0.156885239,0.569208333,0.140025768,-6.5825,1.893489716,0.708333333,0.464305621,0.065529167,0.034970503,0.2931375,0.244835263,0.1554375,0.122452201,0.456520833,0.293331246,130.5724583,36.36357175,0.000877771,0.003271045,1,0,2,1,4,1,0,0,4,0,0,0,1,0,1,0,1,1,3,0,0,1,3,0
ESFP,SP,esfp,15ogUxaW5PzPQ8Ldw9zM7t,39,0.678051282,0.145197134,0.774564103,0.132659595,-5.454230769,2.128660506,0.487179487,0.506369684,0.105161538,0.094009629,0.128812347,0.159749923,0.241148718,0.202395539,0.62925641,0.218882054,126.7337949,23.04764125,0.001327719,0.003812817,2,4,5,4,2,0,2,2,1,0,2,1,1,1,0,2,1,4,0,3,1,0,1,0
ESFP,SP,My ESFP playlist 🥹😎,71xVi2VfXSrlJwPSFfcDn5,50,0.67882,0.139692036,0.66928,0.153720796,-5.42726,1.847466349,0.48,0.50467205,0.08122,0.064823931,0.15761837,0.195058697,0.176792,0.111650358,0.595202,0.213724597,125.80464,27.43353861,0.003158854,0.019149431,3,2,4,3,4,2,1,2,2,1,1,1,3,2,3,3,1,1,8,1,0,2,0,0
ESFP,SP,ESFP\ the entertainer ,6Oun3dePNQUmVWpBBI3PLk,9,0.637888889,0.16617118,0.614888889,0.230986712,-6.702444444,2.122091958,0.444444444,0.527046277,0.054633333,0.026564356,0.292407111,0.30329486,0.187244444,0.196874174,0.508555556,0.245224953,124.0818889,23.9215817,0.056522996,0.149501244,0,0,0,1,0,0,1,1,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0
ESFP,SP,one song for each mbti | classical,0NObHzrSiLXhHQY7E07VdF,16,0.27625,0.112767903,0.1572125,0.106003685,-19.74275,7.144516485,0.375,0.5,0.04355,0.024295185,0.8785625,0.140016651,0.1308625,0.08526187,0.2090375,0.211633381,106.9456875,46.95799179,0.681806709,0.388055713,2,2,1,1,0,0,2,1,1,0,0,2,0,0,0,0,1,0,1,0,1,0,1,0
ESFP,SP,My ESFP taste music^^,40gCmesagUdZmlOAmmXZ5w,50,0.67588,0.115632183,0.77342,0.141943376,-3.1735,1.633734501,0.58,0.498569382,0.072604,0.04020099,0.22568062,0.211266773,0.19794,0.147428119,0.63404,0.168890371,125.69836,29.17603096,9.78E-05,0.000446714,2,8,3,3,2,0,2,4,3,1,3,1,4,1,1,2,3,3,2,0,0,1,1,0
ESFP,SP,Vebora “Beastamer” ESFP/ESTP,3tAqUWruM0pRPEoU4ADKbN,50,0.47936,0.150774972,0.77046,0.182593472,-6.97754,2.407495627,0.68,0.471212071,0.075756,0.068034359,0.163667534,0.225580293,0.221292,0.176864468,0.508946,0.243158651,126.0943,34.61995153,0.129474618,0.260265866,0,4,2,2,3,1,1,1,4,3,1,0,9,0,1,3,3,2,4,2,0,2,2,0
ESFP,SP,Ultimate ESFP ,00p2ATMBwBhWCSMkQpCAvZ,5,0.6236,0.200842725,0.715,0.092514864,-4.6402,2.046475922,0.4,0.547722558,0.05866,0.037074965,0.045284,0.045868097,0.234,0.158093264,0.6784,0.160627831,119.9542,35.09927349,1.75E-05,2.72E-05,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
ESFP,SP,sad esfp,3TX9vUUSiKdagrRcin216X,43,0.650232558,0.128434129,0.750604651,0.164671266,-5.450395349,1.739856934,0.511627907,0.505780539,0.089032558,0.072869599,0.086923279,0.132705938,0.236562791,0.178962884,0.581813953,0.212709085,133.1873953,24.26198363,0.018574757,0.087307385,3,3,2,7,2,0,1,3,0,3,0,1,3,0,3,2,2,1,1,2,3,0,0,1
ESFP,SP,brooke davis and other esfp,7GqaGVIsSygW5NTszpUbX8,23,0.660695652,0.123652532,0.70526087,0.120204832,-6.11926087,1.743247002,0.826086957,0.387553388,0.059091304,0.028245481,0.171463478,0.216585016,0.138734783,0.096087657,0.589043478,0.198892725,123.4762174,24.45762433,0.089663271,0.249890116,0,2,0,1,2,0,0,2,2,0,2,0,3,0,1,0,2,0,2,1,0,1,2,0
ESFP,SP,brooke davis is my whole personality,4a9qzlRtQecLU1fowYVu4Z,50,0.53178,0.137946498,0.6378,0.175889576,-6.20154,1.940800216,0.8,0.404061018,0.047816,0.025754559,0.237910036,0.273704664,0.166386,0.142643429,0.434038,0.195755682,117.0387,32.0543282,0.00111283,0.00502003,1,6,0,0,5,2,0,1,5,3,4,0,4,1,3,1,3,0,3,1,0,4,3,0
ESFP,SP,✨about me✨,5OzjP1Fcf9h7GVaFAhjSIr,50,0.62412,0.173857746,0.693628,0.208706758,-6.3475,3.117089912,0.66,0.478518121,0.091722,0.074418083,0.16769956,0.231575243,0.194296,0.162394369,0.56652,0.225248094,126.81668,31.87299694,0.002939579,0.018424403,2,7,1,1,4,0,0,1,4,3,2,1,2,0,1,3,7,1,5,0,0,2,3,0
ESFP,SP,kunzite,3HeTAqTabvv25MUGr1UbBq,50,0.69076,0.134678235,0.64494,0.160988453,-6.36134,2.058487226,0.88,0.328260723,0.060566,0.059501455,0.2592509,0.249767927,0.196782,0.133549093,0.6594,0.227262502,121.95584,24.99283408,0.058632863,0.197787962,0,0,1,2,7,2,0,0,6,3,3,0,6,0,2,1,8,1,0,2,0,4,2,0
ESFP,SP,SEE,03Q4qhRQF6kOUenPqzChIp,43,0.686837209,0.137833393,0.729976744,0.163415842,-6.49172093,3.045140448,0.488372093,0.505780539,0.126737209,0.114334822,0.095964209,0.135018221,0.186504651,0.147376941,0.636465116,0.211584425,119.3558605,26.52046405,0.043773434,0.15791142,1,5,0,4,4,0,0,2,0,3,1,2,0,1,2,4,1,4,1,2,1,1,1,3
ESFP,SP,💽🗯❔❕,7uLgTyQ04dDGpk88DOifqo,50,0.68376,0.139234578,0.70776,0.142108547,-5.61308,1.920198011,0.56,0.501426536,0.127238,0.120451735,0.2082666,0.191640286,0.15603,0.10769101,0.6456,0.227843663,125.2954,28.51878299,0.001802842,0.010335868,2,6,2,9,3,0,1,0,2,5,2,2,0,2,2,1,2,3,4,1,0,0,1,0
ESFP,SP,ccc: Suzannah/Suzy & Nicholas/Nick,7hhpWeOIRaUKH3UgoCmOJN,50,0.67438,0.12078483,0.78226,0.106474259,-4.2609,1.492373103,0.5,0.505076272,0.089928,0.086232197,0.07798164,0.100674108,0.160572,0.10744961,0.67766,0.201881922,123.2895,23.66480042,0.000840734,0.003926707,3,1,5,6,3,0,1,3,0,4,1,0,3,1,0,2,6,1,1,2,2,2,1,2
ESFP,SP,oc: suzannah eva kim/kim su-ji,6iirUA8NlM5HEItLIR36jC,50,0.69948,0.10708403,0.81114,0.117042293,-3.42032,1.965022942,0.58,0.498569382,0.12416,0.100417193,0.1234558,0.133756116,0.21422,0.179044448,0.5895,0.164461304,126.37154,28.9132872,0.000902505,0.005532814,0,6,5,5,5,0,2,2,1,0,4,0,0,1,0,2,3,2,3,2,3,3,0,1
ESFP,SP,m b t i,27E8ft3XkWDgnCixcUTcGU,16,0.5524375,0.097093061,0.6646875,0.192420969,-7.3635,2.612831874,0.75,0.447213595,0.04061875,0.009558467,0.216543875,0.308969659,0.1549,0.103763128,0.4661875,0.214118415,137.6595,25.61835961,0.047286364,0.124000999,1,2,1,1,1,1,0,0,2,0,0,0,1,0,0,0,2,0,2,1,0,1,0,0
ESFP,SP,mrow,2eirF4wh6z7TUbD3ySszY2,11,0.736272727,0.101671128,0.690230818,0.296851122,-8.154818182,6.219193771,0.818181818,0.404519917,0.195718182,0.152204565,0.291742182,0.308583621,0.209827273,0.179934489,0.647909091,0.153007486,123.8743636,35.08909002,0.199761803,0.351640033,0,1,0,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,2,0,0,1,0
ESFP,SP,Natsuo,5j6jIspY93snuoB3E2IxV7,49,0.561959184,0.128716413,0.78077551,0.136643585,-5.70977551,2.155300977,0.693877551,0.465657315,0.067542857,0.107080036,0.078672582,0.175288941,0.222512245,0.120972875,0.593714286,0.173894844,130.4017347,28.93468141,0.010784902,0.025921996,1,3,0,4,3,1,1,3,1,3,0,0,5,1,3,2,7,1,1,1,1,6,0,1
ESFP,SP,fictional ESXP men <3,7BAo6OqFIf9MhWK7EIesOa,50,0.67886,0.121842824,0.7605,0.160281799,-5.25118,2.954581912,0.52,0.50467205,0.076902,0.050124305,0.12562854,0.200028188,0.197662,0.152578892,0.71494,0.172465011,127.63278,23.22927306,0.001101931,0.004848941,1,3,4,3,3,1,3,2,0,1,2,3,3,1,2,1,3,3,4,0,1,3,3,0
ESFP,SP,Asena Dawn Uden ,1ZoBxIOjoqIlV9S30GSU8Y,31,0.61616129,0.100018364,0.610741935,0.201104777,-7.267354839,3.596925943,0.64516129,0.486373457,0.083051613,0.094107941,0.196610419,0.211369391,0.218183871,0.175269345,0.525387097,0.235469556,120.2122258,28.63432756,0.007965414,0.033044173,0,2,2,3,4,0,3,0,1,0,1,1,5,1,1,0,2,1,2,0,0,1,0,1
ESFP,SP,Pov: You're my OC,5VfgRxCal3zPf65bKP06Zs,20,0.6339,0.102298788,0.77335,0.142439747,-5.44295,2.076354383,0.75,0.444261658,0.077035,0.060569223,0.140046,0.191629494,0.297475,0.229645246,0.6428,0.187921484,123.5124,26.18874487,0.00368336,0.013307347,0,4,1,1,3,0,1,0,2,0,2,1,0,0,0,0,1,1,1,1,0,1,0,0
ESFP,SP,seratonin,6LuUHDJ3fncNR87cXKrKDx,37,0.641648649,0.162981631,0.645567568,0.166014313,-7.428918919,2.20731913,0.486486486,0.50671171,0.084618919,0.078414514,0.222833531,0.266126781,0.255224324,0.220076366,0.588540541,0.213969831,110.7885676,22.01780299,0.034974516,0.148233954,0,0,4,2,2,1,2,2,1,2,3,3,3,1,0,1,4,1,2,1,1,1,0,0
ESFP,SP,concentrated bacon.,10FkSCHYSFa4Awc6XoLk8y,50,0.5075,0.145519653,0.50868,0.190254871,-9.80366,3.338841627,0.86,0.350509833,0.04039,0.027532313,0.448536,0.286684767,0.219708,0.213539593,0.49626,0.220739278,122.6488,30.94893921,0.008470981,0.046552608,0,8,0,2,3,2,2,2,6,0,3,0,5,0,1,1,5,1,1,1,0,3,4,0
ESFP,SP,Yuli Lichten,4GMlUh1E4Cgqnpk8EYeWKu,29,0.555137931,0.109408711,0.654310345,0.172491015,-7.639931034,2.234636946,0.724137931,0.454858826,0.04977931,0.064214186,0.309122897,0.280635742,0.204365517,0.178429723,0.566724138,0.219658647,116.5821379,28.17475694,0.007186646,0.033922997,0,4,1,3,1,0,1,0,5,1,0,1,3,0,1,2,2,0,2,0,0,2,0,0
ESFP,SP,Mandy Milkov1ch_%+*,7MU509DApdUjCmfl6pWTBE,50,0.5873,0.144785168,0.7774,0.14476723,-5.36588,1.995108443,0.46,0.503457434,0.084426,0.081475931,0.076122728,0.142491565,0.216652,0.138513669,0.52136,0.189757822,124.57758,25.73973482,0.041548364,0.140789606,1,1,4,4,1,0,2,5,1,2,1,0,4,1,1,2,1,2,7,5,0,2,2,1
ESFP,SP,Fi dom: INFP & ISFP,2up79VJcEpVsHuMvySWCG2,47,0.66612766,0.140641792,0.608085106,0.187190304,-6.542978723,2.785744116,0.404255319,0.496052875,0.103142553,0.090668097,0.248774468,0.26255031,0.177451064,0.14195425,0.468510638,0.176757248,119.8022553,34.39586473,0.00472981,0.020172333,1,1,2,3,5,0,1,5,1,8,3,3,2,0,1,4,0,1,2,0,0,0,3,1
ESFP,SP,E.S.F.P.U.C.,1wuZC1CIYkXign2X7JRPtu,50,0.71038,0.130157815,0.69366,0.170844673,-5.66874,2.03221371,0.46,0.503457434,0.150656,0.111077666,0.1466194,0.148174622,0.159524,0.129269842,0.58734,0.204421994,124.15038,29.04957405,0.013881215,0.076069073,3,0,3,8,2,1,2,5,2,2,1,2,0,0,3,1,4,2,6,1,1,1,0,0
ESFP,SP,Revan,4KXLjrKYVFIOZlpCv03hFU,50,0.53478,0.12927984,0.7532,0.128062007,-5.3392,1.744317339,0.42,0.498569382,0.075382,0.062150603,0.075726652,0.104058317,0.195742,0.153665863,0.49484,0.195227064,112.9459,33.33245164,0.001396148,0.00592061,2,4,0,2,7,1,4,1,1,3,0,2,2,2,0,2,2,5,5,0,2,1,1,1
ESFP,SP,I dot Car,1DLLJrAqd94R92mR229rzS,24,0.560333333,0.090032683,0.534625,0.183001262,-8.29625,2.735799164,0.625,0.494535355,0.041708333,0.021010368,0.33503625,0.304172162,0.137254167,0.08099693,0.3423125,0.208585496,109.5466667,31.00612981,0.034045463,0.101203198,2,1,1,0,1,2,0,1,1,0,1,1,0,1,1,1,3,1,1,0,0,5,0,0
ESFP,SP,"Hanna, all gouuod?",3Lotp8OG2rvQTdA7nkjN6G,17,0.620294118,0.184854931,0.611529412,0.207731834,-6.934764706,2.557702131,0.647058824,0.492592183,0.063882353,0.041687397,0.330320765,0.272508435,0.127676471,0.082816616,0.618552941,0.233848878,117.15,26.18982855,0.037743647,0.10588089,0,2,0,2,0,0,1,0,1,0,0,1,0,0,1,1,3,1,1,1,0,0,1,1
ESFP,SP,🌙 Kalon,5wN0ZVdT5FSiWJyTzGNlfS,7,0.481142857,0.150194794,0.633857143,0.192555125,-7.706285714,2.076566213,0.857142857,0.377964473,0.060714286,0.046038297,0.314752857,0.28727105,0.158214286,0.084983732,0.303142857,0.158778072,115.8232857,21.56583687,0.000455814,0.000980975,0,0,0,1,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
ESFP,SP,Mbti edge,4DjK4n3nbkuaibAt7ctnzH,16,0.5853125,0.181908299,0.694375,0.173636354,-5.3070625,1.531873514,0.5625,0.512347538,0.09024375,0.086053557,0.153911594,0.244173276,0.1578,0.106531704,0.5220625,0.243777622,122.609875,33.19806081,0.000996073,0.002927239,0,1,0,2,0,2,1,1,1,0,0,0,1,,0,1,1,2,1,0,1,1,0,
ESFP,SP,mary mcdonald. . . ❛  i had you both first  ❜,6g7e0TwPMFHYygoCwc1rHF,50,0.59134,0.149657106,0.62958,0.21064266,-6.53428,2.689405336,0.68,0.471212071,0.06671,0.077795927,0.28526958,0.323824924,0.173696,0.137584907,0.502978,0.251417532,120.65144,25.24659851,0.010852548,0.04310078,1,7,2,3,2,2,1,2,2,2,2,3,5,,2,1,3,1,3,3,0,0,3,
