mbti,function_pair,playlist_name,playlist_id,track_count,danceability_mean,danceability_stdev,energy_mean,energy_stdev,loudness_mean,loudness_stdev,mode_mean,mode_stdev,speechiness_mean,speechiness_stdev,acousticness_mean,acousticness_stdev,liveness_mean,liveness_stdev,valence_mean,valence_stdev,tempo_mean,tempo_stdev,instrumentalness_mean,instrumentalness_stdev,CMajor_count,DMajor_count,D#_Ebminor_count,D#_EbMajor_count,EMajor_count,FMajor_count,F#/Gbminor_count,F#/GbMajor_count,GMajor_count,G#/AbMajor_count,Aminor_count,AMajor_count,BMajor_count,Cminor_count,C#/Dbminor_count,C#/DbMajor_count,Eminor_count,Fminor_count,Gminor_count,A#/Bbminor_count,A#/BbMajor_count,Bminor_count,Dminor_count,G#/Abminor_count
ISFJ,SJ,ISFJ,1TXCDXqkyuAfZLmrutciZI,26,0.606423077,0.106964732,0.42835,0.207845122,-10.17738462,4.787336112,0.807692308,0.401918476,0.085269231,0.076482305,0.498282692,0.315699114,0.185019231,0.157995724,0.376869231,0.193724621,116.9655,38.47171657,0.005060302,0.016584652,1,3,0,1,0,0,0,2,3,1,1,2,2,0,1,3,1,0,0,1,3,1,0,0
ISFJ,SJ,being an isfj-t be like:,6rCpTslh4WURryrnN4WU6c,50,0.508,0.120375603,0.429208,0.192082274,-9.49168,3.484926729,0.92,0.274047516,0.043692,0.022714653,0.5773212,0.287851028,0.138414,0.091916624,0.355272,0.193434628,125.5397,39.70109951,0.014478085,0.078321046,11,8,0,2,1,4,0,2,4,0,0,3,3,2,0,3,1,0,0,0,5,1,0,0
ISFJ,SJ,Wynter Vamirel/White Wolf,0kADxzmxJ7luH8NSkUti2e,41,0.519487805,0.142434743,0.460436585,0.223690268,-10.474,4.911280592,0.634146341,0.487652415,0.07035122,0.072070074,0.495552439,0.36161503,0.191502439,0.139744505,0.347829268,0.18157862,119.9579512,26.8805361,0.032884071,0.137662682,4,1,1,2,0,3,1,1,5,0,4,4,1,3,1,3,1,0,1,1,2,1,1,0
ISFJ,SJ,ISFJ,4k0RuzVJ3RNCa1x46re2Dz,25,0.50652,0.128811594,0.52104,0.169916273,-8.18256,2.567054555,0.8,0.40824829,0.059584,0.06910332,0.4467688,0.307822282,0.15438,0.168384255,0.34818,0.162677652,123.34424,35.44201888,0.000208698,0.000597747,5,2,0,1,3,1,0,0,2,2,0,1,1,0,1,1,1,0,1,1,1,1,0,0
ISFJ,SJ,gustos d una isfj,40vJKmV7Sc3VFD8lKH9e9O,41,0.589853659,0.162534544,0.525341463,0.144177774,-7.250756098,2.261533802,0.585365854,0.498778997,0.087219512,0.089801977,0.389921951,0.244927127,0.186731707,0.148025044,0.415663415,0.222318803,118.6626098,28.28062839,0.029748201,0.093489664,7,2,0,2,1,2,1,2,2,0,1,4,0,2,4,2,2,2,1,1,0,1,1,1
ISFJ,SJ,isfj kpop,3pcdEgtrlMFdZ2jC9GSqaj,43,0.684093023,0.088836879,0.792069767,0.182234464,-3.482837209,1.99592641,0.720930233,0.453850269,0.091069767,0.131174122,0.245316279,0.216002509,0.207151163,0.168382468,0.664372093,0.184471965,123.1769302,26.19366355,0.000546178,0.003521466,3,1,2,1,3,6,3,4,3,3,1,2,1,0,2,4,2,1,1,0,0,0,0,0
ISFJ,SJ,ISFJ-T 's ❕,1tag8Fjpt7MuOz3AmIYikt,40,0.4916,0.13352668,0.62116,0.24996543,-6.91,4.062440602,0.775,0.422902062,0.049805,0.025768008,0.2975534,0.342387207,0.168605,0.104168008,0.384365,0.252537114,130.20615,32.46124176,0.004045895,0.015930975,4,8,0,0,6,4,2,1,1,0,1,1,1,1,0,5,1,0,1,1,0,2,0,0
ISFJ,SJ,isfj playlist,2Hk9VlaCAGq1QyKfXuGVXa,50,0.52696,0.160994861,0.51442,0.232394289,-8.30418,3.730588325,0.74,0.443087498,0.051408,0.033845977,0.38902907,0.340899918,0.137046,0.063439514,0.346216,0.196922598,125.80906,33.53899755,0.041320303,0.140685536,5,3,0,0,1,1,1,5,4,4,1,5,4,2,4,5,1,2,0,1,0,1,0,0
ISFJ,SJ,isfj 9w1,3ItBW9Ynynr1Hj14cdczWM,38,0.426026316,0.135716813,0.540526316,0.219167187,-8.746921053,3.345425585,0.684210526,0.471069121,0.041707895,0.033312155,0.430125194,0.354380694,0.153260526,0.094106838,0.376236842,0.217883132,122.8737895,31.58920365,0.251110021,0.338402995,4,2,0,0,4,2,1,2,7,0,1,2,1,0,1,1,2,0,1,1,1,1,3,1
ISFJ,SJ,POV: you are someone's safe place,6vOi7SuLJjbvpeXFOzrw8e,31,0.534806452,0.128584711,0.545612903,0.21468763,-7.461451613,2.724468741,0.741935484,0.444802723,0.052441935,0.047560115,0.39633871,0.27066016,0.152570968,0.088282898,0.319487097,0.175319903,119.4979355,26.12240655,0.077143781,0.222512289,3,4,0,0,0,6,2,1,2,0,1,1,0,1,0,3,1,1,0,0,3,1,1,0
ISFJ,SJ,Sad ISFJ,76Fj3EcGk3I3ntpugzCchb,20,0.5098,0.130623444,0.36445,0.166410866,-9.1994,3.275854977,0.7,0.470162346,0.05647,0.090785445,0.63145,0.256769295,0.118825,0.028083595,0.30222,0.160639707,107.53795,20.86805872,0.008132608,0.024721763,2,2,0,1,1,0,1,3,1,0,0,3,0,0,2,0,1,1,1,0,1,0,0,0
ISFJ,SJ,ISFJ,7rmVHWOctXEZYKYvUdL3Rg,41,0.465804878,0.166527208,0.556634146,0.18711063,-7.283780488,2.488473282,0.731707317,0.448574979,0.042714634,0.018786958,0.394579463,0.337299938,0.163195122,0.094791445,0.381409756,0.232604574,128.112561,36.88563775,0.043368602,0.165625352,4,5,0,3,1,1,2,1,4,2,0,5,0,0,1,2,1,1,0,3,2,0,2,1
ISFJ,SJ,gory murder,1bgVyoipM4NC3QGWlarcuO,50,0.61352,0.140171795,0.73066,0.176600161,-5.73298,2.521511059,0.7,0.46291005,0.135516,0.12286303,0.16347852,0.223999914,0.209994,0.173700831,0.545992,0.253189296,117.72052,28.41630035,0.067123146,0.21484701,2,1,0,3,2,2,0,3,5,5,4,1,3,1,1,8,1,3,1,0,0,2,0,2
ISFJ,SJ,ISFJ/INFJ songs,4dUNPEkroV6BZ4wJidhRvG,31,0.528064516,0.108502822,0.613548387,0.193617637,-7.207354839,3.480658267,0.709677419,0.461414375,0.063119355,0.066575944,0.326838774,0.292726511,0.178564516,0.133989001,0.413545161,0.21618105,125.9273548,34.04284361,0.053369075,0.171330367,4,1,0,2,0,0,4,1,0,1,0,6,1,1,0,2,0,1,0,1,4,1,0,1
ISFJ,SJ,isfj (taylor's version),4sWh995Rexp0femMz4Lxi9,36,0.554555556,0.116076439,0.504638889,0.1640488,-8.491388889,2.72866159,1,0,0.038383333,0.015322411,0.465698889,0.35316069,0.143088889,0.065530877,0.349394444,0.15748506,116.644,33.68713242,0.004140121,0.023810115,8,4,0,0,2,4,0,1,9,2,0,1,1,0,0,2,0,0,0,0,2,0,0,0
ISFJ,SJ,dreamy isfj,0MuSC7QgXysMcPX5969be1,50,0.6086,0.129863665,0.435766,0.133909485,-8.70392,3.060011744,0.66,0.478518121,0.119756,0.100027811,0.457236,0.252179493,0.152628,0.117448174,0.376512,0.158835832,110.6836,32.02267205,0.004760619,0.019078931,3,1,1,0,3,2,2,10,3,1,2,4,1,0,3,2,3,0,2,0,3,2,0,2
ISFJ,SJ,fav songs de una isfj,59SmeXNmUmc333VqXKk8VI,16,0.52125,0.199160404,0.58434375,0.228134224,-7.6849375,5.238436516,0.6875,0.478713554,0.07523125,0.071957559,0.355714688,0.29877239,0.18561875,0.126092206,0.40706875,0.245832704,124.04925,40.78212375,0.152148144,0.325839487,3,0,0,0,1,1,2,4,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0
ISFJ,SJ,isfj,47cH10aEz8AH44e1MZuwYm,30,0.693566667,0.102814424,0.7341,0.151009328,-4.5523,1.895527643,0.633333333,0.490132518,0.08181,0.059123951,0.157188533,0.151688161,0.208483333,0.130962093,0.604133333,0.186059822,121.4426,23.42047774,2.38E-06,7.60E-06,4,0,2,1,3,0,2,0,2,0,0,2,1,1,1,6,1,0,0,0,0,1,1,2
ISFJ,SJ,isfj,47cH10aEz8AH44e1MZuwYm,30,0.693566667,0.102814424,0.7341,0.151009328,-4.5523,1.895527643,0.633333333,0.490132518,0.08181,0.059123951,0.157188533,0.151688161,0.208483333,0.130962093,0.604133333,0.186059822,121.4426,23.42047774,2.38E-06,7.60E-06,4,0,2,1,3,0,2,0,2,0,0,2,1,1,1,6,1,0,0,0,0,1,1,2
ISFJ,SJ,ISFJ (kpop)👩‍⚕️,5tDvws4CwkIqI9dtBcUQaq,50,0.62532,0.132357962,0.69988,0.154459511,-5.18742,2.027065337,0.72,0.453557368,0.10055,0.087002625,0.2273933,0.230183022,0.155338,0.094209371,0.520518,0.211909164,123.84164,33.03396158,3.60E-05,0.000147975,7,3,0,0,2,3,2,4,4,2,2,2,3,3,0,2,0,1,0,3,4,2,1,0
ISFJ,SJ,ISFJ's,42KiUQPbTDVO7Q4WxMo26K,24,0.487791667,0.144674441,0.400416667,0.224182169,-9.328833333,2.923122179,0.916666667,0.282329851,0.052245833,0.046688589,0.5930285,0.35847873,0.131370833,0.065020548,0.371791667,0.203883594,121.14775,33.14606966,0.0064838,0.031210439,3,3,1,1,2,0,0,2,2,1,0,2,0,0,0,6,1,0,0,0,0,0,0,0
ISFJ,SJ,Isfj - 2w1 - ☁️,1BMtjmZlQ4BgurzfztEWFy,50,0.56742,0.133255331,0.56166,0.224121469,-7.61114,3.950142328,0.7,0.46291005,0.05748,0.05444145,0.3960442,0.310698101,0.152334,0.10082663,0.421268,0.224467325,114.88996,25.13363429,0.037680772,0.165680268,5,5,0,3,4,3,2,3,3,1,2,3,0,0,1,3,2,2,1,1,2,1,1,2
ISFJ,SJ,davienanana,7hIVuWZqNHHsGbC5qFz2o6,50,0.56384,0.126465186,0.507162,0.236921062,-7.87458,3.324272761,0.82,0.388087934,0.04108,0.019579216,0.45021588,0.345825759,0.143994,0.083969891,0.43227,0.222410793,118.77712,27.69443153,0.007126095,0.035103885,6,5,1,2,4,0,3,3,5,4,1,4,3,1,0,4,0,0,0,0,1,1,0,2
ISFJ,SJ,isfj-1w2,4flET40E6OZCA1iYkgM2QN,14,0.720928571,0.079331306,0.554142857,0.200644292,-9.3685,3.945912739,0.428571429,0.513552591,0.099935714,0.104545769,0.428835714,0.359882666,0.124428571,0.050040114,0.635357143,0.158626124,111.4454286,27.44551091,0.272237071,0.321535126,1,1,0,0,0,1,2,1,1,0,1,0,0,0,1,1,0,2,1,1,0,0,0,0
ISFJ,SJ,isfj-T,0ZRvNfoKTJQJNhotmwYjzN,30,0.529266667,0.142276548,0.42983,0.262376881,-10.93183333,6.291918945,0.833333333,0.379049022,0.05858,0.040140249,0.503945333,0.371202536,0.140923333,0.075331432,0.333256667,0.251864343,115.4123333,29.13257781,0.061358984,0.203873031,3,1,1,2,1,0,2,3,5,0,0,2,3,0,0,2,1,0,0,0,3,1,0,0
ISFJ,SJ,#mood,361Ou0FaWGWAiPYuKMSkgn,8,0.6265,0.138537256,0.627625,0.173245439,-5.52275,1.608313647,0.625,0.51754917,0.055225,0.030696568,0.138375,0.241895147,0.1735875,0.100902293,0.37225,0.232276775,125.311,26.57257968,1.79E-05,2.69E-05,0,1,0,0,1,0,1,1,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0
ISFJ,SJ,isfj songs ,5NqJiH7Pav7uviULVQa830,38,0.519105263,0.131306901,0.561,0.213694149,-8.272605263,3.639510203,0.710526316,0.459605867,0.05225,0.04369566,0.380969471,0.353786124,0.147105263,0.096839413,0.414365789,0.237189805,132.0364474,32.80666463,0.08794435,0.223992574,3,4,1,4,1,0,3,4,1,4,1,2,0,0,0,2,0,1,0,2,2,2,1,0
ISFJ,SJ,ISFJ,2BEVnyDOvrpL1l4KeBb4ZX,18,0.478333333,0.131731902,0.610944444,0.208036895,-6.553777778,2.406745338,0.777777778,0.427792632,0.052527778,0.031324315,0.292401111,0.31740952,0.179594444,0.12413934,0.365,0.212493599,131.5497222,38.90772011,0.043883002,0.132916799,1,3,0,0,1,2,3,0,0,1,0,4,0,1,0,1,0,0,0,0,1,0,0,0
ISFJ,SJ,I tested positive ISFJ,3ZEdXxncphF02aktKbqRuH,10,0.5941,0.09163266,0.6716,0.083722027,-6.2922,1.602245424,0.5,0.527046277,0.09782,0.065229761,0.35883,0.252415531,0.24956,0.167642816,0.40316,0.230216493,128.1348,41.64186446,0.023302567,0.073329488,0,1,0,0,0,0,2,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0
ISFJ,SJ,ISFJ,17Wq8AS9N84eS6uZqxOQb0,15,0.564266667,0.13817663,0.5802,0.20423278,-7.172666667,3.570570976,0.6,0.507092553,0.057886667,0.037649281,0.391953333,0.332253717,0.15316,0.099192143,0.378,0.223998724,135.1846667,33.67980049,0.052781656,0.202839926,3,4,0,0,0,0,3,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0
ISFJ,SJ,ISFJ,0fc0RmFWZTvgqdx6gb780x,50,0.53626,0.123099397,0.531606,0.250246445,-9.49696,5.277771828,0.74,0.443087498,0.048182,0.02504316,0.39579762,0.352748881,0.202758,0.155948695,0.407638,0.217699553,128.7837,34.2100946,0.110476636,0.217319832,5,6,0,1,4,3,3,1,0,2,2,7,3,1,1,3,1,2,2,1,2,0,0,0
ISFJ,SJ,모찌’s,7Eje4Tb7lYLkQsJFhrSLgY,36,0.674777778,0.132242226,0.626444444,0.167333106,-5.864583333,2.339181363,0.638888889,0.487136108,0.066533333,0.046451117,0.323908056,0.253435261,0.1835,0.152643078,0.583527778,0.165088632,120.1875,27.54407001,9.14E-05,0.000301819,6,3,0,1,3,2,2,0,2,0,0,0,2,0,0,3,3,3,3,1,1,0,1,0
ISFJ,SJ,isfj thoughts,20suCcr9d619MfhBQNFt70,50,0.57158,0.143228103,0.58708,0.168278661,-5.57464,1.737837699,0.78,0.418451958,0.055892,0.042604153,0.42212,0.230426635,0.148352,0.069132175,0.4273,0.157218456,122.19608,33.24194437,1.05E-06,3.16E-06,5,4,0,4,2,4,2,1,5,3,0,0,2,0,2,7,2,1,1,1,2,0,1,1
ISFJ,SJ,i isfj,16Ie78w3i1zT6mTqki7wqt,50,0.54568,0.14976709,0.556444,0.235198689,-8.79862,4.795298692,0.64,0.484873221,0.042636,0.024698284,0.327297668,0.347183119,0.167612,0.109850092,0.41712,0.233736761,117.0564,32.54928447,0.187139308,0.313562915,9,1,0,3,0,3,1,3,2,2,5,4,0,1,2,2,2,0,2,1,3,2,0,2
ISFJ,SJ,Being an ISFJ type 2,44QKTBAPO5242wZ4iSEHOL,15,0.466533333,0.170303874,0.3294,0.186065196,-11.14926667,4.565287199,0.933333333,0.25819889,0.040826667,0.022106769,0.67642,0.300222637,0.110886667,0.017189485,0.30634,0.175605417,112.4435333,28.07025413,0.004295155,0.010465347,1,0,0,2,0,2,0,0,2,0,0,2,0,0,0,2,0,0,1,0,3,0,0,0
ISFJ,SJ,POV: An ISFJ's playlist :D ✌🏻,1TsUZYulXODWjXDdam6zN4,50,0.6541,0.143618862,0.65268,0.127800936,-6.31656,2.360705491,0.78,0.418451958,0.079402,0.05406739,0.271932834,0.224644296,0.179758,0.135440581,0.51534,0.206618905,115.35234,30.22093628,0.004809257,0.025835328,5,4,0,2,1,0,1,5,5,2,0,2,5,1,1,7,0,1,2,1,1,3,1,0
ISFJ,SJ,isfj,7lwoTLbxLjw71SeXM0TEiE,50,0.546,0.148391237,0.420938,0.237284471,-10.61338,5.390548993,0.86,0.350509833,0.049164,0.031914143,0.5332016,0.346856172,0.160994,0.123772884,0.352548,0.246107297,116.32922,25.85347643,0.046995829,0.162526469,8,4,0,3,4,3,3,4,6,0,0,3,2,0,1,2,0,1,0,0,4,1,0,1
ISFJ,SJ,isfj type beat,4tHuQurdMC4IjOpwPLnUdq,31,0.546935484,0.121937398,0.358290323,0.208133802,-11.47374194,4.651931276,0.774193548,0.425023719,0.053587097,0.062791983,0.583840323,0.341374326,0.153980645,0.0992231,0.335067742,0.168711792,119.3124516,27.73300156,0.082493461,0.247376661,4,4,1,1,2,2,1,1,1,4,0,3,1,1,1,0,1,1,0,0,1,0,0,1
ISFJ,SJ,isfj,77ZFhfY2MRPEYS1schR52e,50,0.534,0.141071989,0.412948,0.182684769,-10.67702,3.486146223,0.94,0.239897937,0.043902,0.028971157,0.5734078,0.305009336,0.1278,0.065628152,0.312848,0.169062445,123.3248,32.23044986,0.05171476,0.127672025,6,5,0,0,3,4,0,3,5,2,0,6,2,0,0,4,0,2,0,0,7,1,0,0
ISFJ,SJ,im now an isfj,5D0MzDLjKRdBAnc5grSuUL,18,0.515055556,0.11196768,0.505944444,0.189731535,-8.282944444,2.145759771,0.833333333,0.383482494,0.052438889,0.027449786,0.441551,0.357257051,0.146483333,0.089422416,0.285077778,0.146762844,118.4152778,35.15131019,0.000442761,0.001556361,4,1,0,0,1,0,0,1,1,0,0,3,1,1,0,1,1,0,1,0,2,0,0,0
ISFJ,SJ,Isfj​ for​ me,4uNhiv8sDXcr1i8dMr6jFX,19,0.571315789,0.114585268,0.473894737,0.168759163,-6.028578947,1.735126999,0.894736842,0.315301768,0.036205263,0.00781135,0.546810526,0.27071587,0.146868421,0.076614396,0.360263158,0.148556328,117.1220526,27.4055766,1.62E-06,4.17E-06,1,3,0,1,2,4,0,1,1,2,0,1,0,0,1,1,1,0,0,0,0,0,0,0
ISFJ,SJ,virgo isfj 1w2,1gwedHKKvL603vydzve5GC,45,0.612533333,0.144412698,0.565044444,0.215630888,-7.0704,2.373242071,0.822222222,0.386645767,0.081775556,0.076891902,0.328016889,0.310156646,0.160224444,0.112225471,0.436015556,0.246318737,122.8040444,30.03558577,0.02478492,0.104867058,8,7,1,0,4,4,1,3,3,2,0,6,0,1,0,0,1,1,1,1,0,0,1,0
ISFJ,SJ,isfj,7raE8jEBn9urVOXp92JGxE,26,0.533307692,0.127484515,0.554461538,0.162172064,-8.102846154,3.320859548,0.807692308,0.401918476,0.052757692,0.030481774,0.471834615,0.307459587,0.164461538,0.122589037,0.352346154,0.159726752,118.6624615,31.92765665,0.025241018,0.102079065,2,2,0,0,2,3,2,1,3,0,0,2,0,0,1,2,0,1,0,0,4,0,1,0
ISFJ,SJ,På en hytte i Isfjorden ,2zSg4jEWfuItXv2FPr69B3,50,0.5436,0.140767575,0.463678,0.212044971,-9.26832,2.649976014,0.7,0.46291005,0.03522,0.012802678,0.512038668,0.309328212,0.163774,0.132628654,0.379288,0.185914296,117.71974,27.81289251,0.040524573,0.102874225,1,6,0,1,3,4,0,3,3,2,2,5,3,4,1,1,1,0,4,0,3,1,2,0
ISFJ,SJ,➪𝙸𝚜𝚏𝚓,0x44rDn4BPwTBWvsMGvsHe,30,0.5928,0.14545088,0.601666667,0.192585553,-7.711,2.667176526,0.633333333,0.490132518,0.045683333,0.022656263,0.338633667,0.30995424,0.165793333,0.088058679,0.538933333,0.211796248,128.2640333,29.91831479,0.018882742,0.051892238,4,0,0,0,0,1,0,1,1,3,2,4,1,1,0,2,1,0,0,1,2,3,0,3
ISFJ,SJ,AK-47,22qdjnPp0DOyNNGOQfvBMO,50,0.56144,0.140570145,0.57018,0.20673089,-7.65202,3.450325371,0.6,0.494871659,0.071094,0.090769844,0.307019846,0.332010633,0.172396,0.131429477,0.386322,0.234821516,118.67306,30.13791525,0.129735848,0.273470998,5,5,1,1,2,1,2,2,4,3,2,2,2,1,2,1,0,3,2,0,2,3,3,1
ISFJ,SJ,isfj,71Xs6ebITCWJpialxF2CAC,50,0.5589,0.105947282,0.51698,0.173875453,-7.17784,2.147498643,0.8,0.404061018,0.060294,0.054644508,0.363024,0.306678731,0.123756,0.057809201,0.300564,0.13317906,118.68698,27.08661633,0.002858783,0.014527869,5,3,0,4,2,6,1,3,5,3,0,4,1,2,3,2,0,1,0,1,2,1,1,0
ISFJ,SJ,if maddy was a playlist...,51GfbgIMkUKZ1m2CfTvYi1,50,0.51826,0.162764235,0.246196,0.138069398,-14.40226,4.115073014,0.84,0.37032804,0.05657,0.079016194,0.853046,0.222352119,0.166164,0.12747977,0.330446,0.197245507,116.71818,28.31969135,0.246339616,0.355040331,7,8,0,4,2,5,0,1,6,4,2,1,2,2,2,2,0,1,0,0,0,1,0,0
ISFJ,SJ,Isfjorden J16,5UeZ50ScDfHi54dr4739Gx,20,0.76005,0.098765792,0.76865,0.133224099,-5.64475,1.905579809,0.55,0.510417786,0.073175,0.034979315,0.0938093,0.124373576,0.238895,0.197651406,0.6832,0.118081863,125.92545,8.447953975,0.00094242,0.002518604,4,0,0,0,0,0,2,0,1,1,0,2,1,1,3,2,0,0,0,0,0,2,0,1
ISFJ,SJ,"shine bright, starlight",1wtV3VkBq0gTnrvvRCQAAa,14,0.622714286,0.202376051,0.346714286,0.208250381,-11.76357143,4.78624037,0.928571429,0.267261242,0.0704,0.079818785,0.664107143,0.284611894,0.183521429,0.167722606,0.455842857,0.191059816,113.9439286,39.863948,0.089286244,0.24499087,1,1,0,2,1,1,0,0,2,1,0,1,2,1,0,0,0,0,0,0,1,0,0,0
ISFJ,SJ,ISFJ,7oJfCJVoDuHazmb8J5JggL,49,0.517408163,0.120866993,0.592693878,0.200780374,-8.492795918,3.130385925,0.551020408,0.502544546,0.043228571,0.018825006,0.257305623,0.291948231,0.175734694,0.116759822,0.444855102,0.221164719,122.6315306,35.21899353,0.219727108,0.32914435,2,2,1,2,1,5,1,1,5,1,2,3,1,1,4,4,2,3,1,2,0,3,1,1
ISFJ,SJ,ISFJ V28,3WEu2iTZdFkCdOF679YsRj,19,0.53,0.111567618,0.761210526,0.135020813,-6.074315789,1.744333335,0.894736842,0.315301768,0.064426316,0.076202558,0.126600579,0.17399087,0.176747368,0.096406843,0.527421053,0.222996342,122.8298421,31.76347919,0.042526591,0.146711896,2,3,0,0,1,0,0,2,5,0,0,2,1,0,0,0,0,0,0,0,1,1,1,0
ISFJ,SJ,Evangeline Briarwood,2w38xIKCNqT8W9afqGAamq,22,0.476754545,0.164187151,0.273145455,0.1763317,-14.87922727,5.932677473,0.863636364,0.351250087,0.078695455,0.156691062,0.813909091,0.237094498,0.171709091,0.122190499,0.315340909,0.21513477,114.9532273,34.60469063,0.36335585,0.393138533,3,3,0,1,0,2,0,1,3,2,0,0,1,0,0,2,1,0,1,0,1,0,1,0
ISFJ,SJ,ISFJ🧸,6IMqhh5sjZxpPdZtYYj4LV,43,0.534395349,0.166029134,0.499690698,0.241311732,-9.775511628,4.071877035,0.790697674,0.411625091,0.065688372,0.062704314,0.440399302,0.371485426,0.151167442,0.09886915,0.369983721,0.212888495,120.092186,32.01783294,0.051164418,0.158969389,6,5,0,1,2,2,1,1,2,2,0,5,2,2,0,5,1,1,1,0,1,1,0,2
ISFJ,SJ,ISFJ👾🐈,6983955e1MmS5r8UOjZXTJ,10,0.5388,0.103887546,0.6663,0.152437273,-6.3635,2.235102048,0.6,0.516397779,0.05877,0.056140361,0.181468,0.235656544,0.17788,0.129302477,0.4848,0.198500938,127.1387,41.81494895,0.017155978,0.046835277,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,2,0,0,0,1,0,0,0
ISFJ,SJ,isfj ,6Vb8wiqUp3M2Xj5eejsj5c,25,0.5528,0.170223872,0.56588,0.203589112,-8.72868,3.690191071,0.52,0.509901951,0.064256,0.070520488,0.26348676,0.307579611,0.13482,0.056078241,0.382028,0.255447473,129.10368,21.27463615,0.226493104,0.366360884,2,3,0,0,1,0,2,1,2,1,2,2,0,0,1,0,3,2,1,0,1,0,1,0
ISFJ,SJ,ISFJ🧸,6IMqhh5sjZxpPdZtYYj4LV,43,0.534395349,0.166029134,0.499690698,0.241311732,-9.775511628,4.071877035,0.790697674,0.411625091,0.065688372,0.062704314,0.440399302,0.371485426,0.151167442,0.09886915,0.369983721,0.212888495,120.092186,32.01783294,0.051164418,0.158969389,6,5,0,1,2,2,1,1,2,2,0,5,2,2,0,5,1,1,1,0,1,1,0,2
ISFJ,SJ,ISFJ👾🐈,6983955e1MmS5r8UOjZXTJ,10,0.5388,0.103887546,0.6663,0.152437273,-6.3635,2.235102048,0.6,0.516397779,0.05877,0.056140361,0.181468,0.235656544,0.17788,0.129302477,0.4848,0.198500938,127.1387,41.81494895,0.017155978,0.046835277,2,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,2,0,0,0,1,0,0,0
ISFJ,SJ,ISFJhay ✨🖤,47f3FF2KPCDL2a88Ubk1ld,37,0.487864865,0.120070619,0.785008108,0.216250465,-5.981594595,2.697319827,0.837837838,0.373683877,0.079483784,0.075510774,0.121358257,0.253833137,0.206043243,0.117873717,0.413316216,0.18941084,129.3631622,25.44493086,0.030094028,0.142241826,6,10,0,0,4,1,1,0,2,3,0,1,0,1,0,4,1,2,0,0,0,0,1,0
ISFJ,SJ,isfj songs (aka depression),1NiaoSACjNxwO8MJWsz62T,9,0.523777778,0.161545487,0.671111111,0.197221604,-7.170777778,3.028586171,0.333333333,0.5,0.040288889,0.010100798,0.166797767,0.151904494,0.279455556,0.265341351,0.503888889,0.256228631,127.1273333,35.39080278,0.035903056,0.105788384,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0
ISFJ,SJ,Isfj,5m6Eumxv10VeCZaQiIF6Kd,30,0.534833333,0.146678885,0.43013,0.262372765,-10.82766667,6.301369962,0.8,0.406838102,0.05658,0.03415762,0.504945333,0.371791638,0.16128,0.125554528,0.33849,0.250433593,117.7464667,28.49863062,0.061358918,0.203873052,3,1,1,2,1,0,2,3,5,0,0,2,2,0,0,2,1,0,0,0,3,1,0,1
ISFJ,SJ,Para mi isfj,5eAGSgUxT8GMESYdOXzOSy,25,0.6006,0.162540764,0.55544,0.233039353,-8.53564,3.970015637,0.76,0.435889894,0.038172,0.013692289,0.35493848,0.340112962,0.170068,0.11909918,0.48124,0.260366453,119.525,25.95392003,0.060085972,0.174120097,3,1,0,1,1,2,1,2,2,1,1,1,2,2,0,0,0,0,1,0,3,0,0,1
ISFJ,SJ,🛎️꒱⸼ Ethel 𖤐ཻུ,0RQCTADux9nJkbAqFqioeQ,20,0.4214,0.159196469,0.28314,0.155747817,-14.26635,5.15490817,0.5,0.512989176,0.038145,0.009871036,0.8054,0.163760223,0.230935,0.216513085,0.388385,0.216931494,105.32885,33.53422757,0.153967123,0.313451788,2,1,0,2,1,1,1,0,0,2,0,0,1,0,0,0,0,2,3,1,0,0,3,0
ISFJ,SJ,Isfj kpop song ,3CZ2vMSZ4aqs5Tc7WmIiFa,50,0.62356,0.100195759,0.66766,0.140250302,-5.1599,1.665838935,0.68,0.471212071,0.06959,0.054613758,0.2542828,0.209470443,0.173946,0.115526937,0.464824,0.178556862,122.72568,30.92616615,0.000326194,0.002261981,4,2,1,5,1,2,2,3,2,7,2,0,4,3,2,4,0,3,1,1,0,0,0,1
ISFJ,SJ,Dom Isfj  D:!,5VQkpWd3ivIgjhV6TnE3kG,21,0.448380952,0.194932418,0.487,0.197936606,-9.195380952,2.862358896,0.619047619,0.497613352,0.061652381,0.077102844,0.31041952,0.276716447,0.120766667,0.038165434,0.323847619,0.196459175,123.033619,29.97296251,0.147527432,0.263800574,0,2,0,0,1,4,1,0,1,1,1,2,0,1,0,2,1,0,0,0,0,1,3,0
