playlist_id,mbti,#_mean,#_std,BPM_mean,BPM_std,Energy_mean,Energy_std,Popularity_mean,Popularity_std,Dance_mean,Dance_std,Acoustic_mean,Acoustic_std,Instrumental_mean,Instrumental_std,Valence_mean,Valence_std,Speech_mean,Speech_std,Live_mean,Live_std,Loud (Db)_mean,Loud (Db)_std,Time Signature_mean,Time Signature_std
ENTJ-A(J-POPとか).csv,ENTJ,-0.47564980852417604,-0.47565853560471794,1.7513374764665919,0.08360902833886988,1.446357696958278,-0.7318677440559995,-0.2840988445008976,-0.6602586229050174,0.07388428756145055,-0.7056812161035555,-0.707590702622436,-0.4788114400705715,-0.04451283186295399,0.3252345407473022,2.0382312277948644,-0.48608610403169916,-0.27229620305656194,-0.21477297554024596,-0.7158312956381155,-0.47572147184320424,1.0335999081302845,-0.5661583579013899,-0.24776546232800958,-0.06936490964802096
ENTJ.csv,ENTJ,0.14738192219099375,0.1472827788989074,0.5262127387517822,-1.322153288800276,1.0461274383619903,-0.6623734642354623,-0.8608474254477606,0.9295930032837695,1.4525582061771287,-0.5893014303522559,-0.8059382143116122,-0.6040117054193042,-0.2665574858782222,0.05051437543458018,0.7500910809197602,-0.25492972236189076,0.7145768625757322,0.3817243037931045,-0.030288164139236195,0.6070012172040721,1.012620352432589,-0.6577462115213313,0.4211800391670041,-0.32445695799615293
ENTJ_ 武則天 Radio.csv,ENTJ,-0.4923754925702209,-0.49238236345458614,-0.1676380386795859,-0.7720962045354128,-0.016949590063460515,-0.4349165407849283,-2.5987418371131854,-1.8643280796524249,-1.1493686118283633,-0.420180076730424,1.2516249878154857,0.3020366431005274,-0.5750397372145948,-1.2924030925709906,-1.6692845958293159,-2.1742430039493406,-0.7966581921164892,-0.8656971625782005,-0.6382478778294614,-1.2228878188342782,0.14121574997239564,-0.7751797959559857,1.3417353647727122,-0.2041817264035377
ENTJ—༒.csv,ENTJ,0.20592181635215065,0.20581368317857562,-0.6478797645049783,-0.7521981413428153,-0.42116872043960085,0.743379183891378,1.2115971856033336,-0.5509029441191208,0.1194100559187379,1.0718212583120001,0.21352831817822704,0.8032059560547606,0.5356012935321751,1.4624000741632375,-0.49863560236326765,1.614942756160901,-0.3371539594710591,-0.1739278488561651,-0.2778603886537797,-0.18157792749186732,-0.6164168250218236,1.3092566927480154,0.6923580356850496,0.11098563055815182
ENTP (Big in Japan) Radio.csv,ENTP,-0.4923754925702209,-0.49238236345458614,-1.1672103673353091,-0.0003915911164430403,-1.2523542639280472,0.6548537508529066,-2.284509026226158,0.07042745956452637,-0.21763751378439375,-0.025833142049284854,1.1234404440687331,0.3982951997729997,-0.36417008397966005,-0.050843663976258745,0.1713514275180106,-0.7807289074910099,6.499372428668266,8.690202044049789,2.6784432334904826,1.4097033636148237,-1.9605689360556018,2.1506492537748936,-1.0237422440622284,0.8508945039095417
ENTP playlist from an ENTP.csv,ENTP,-0.33766291514430624,-0.33768960575096796,0.49587117947981457,-0.1701039876243551,0.7158484694936165,0.20016787065761668,0.32451918988278317,1.3519176179247492,0.4081321164433655,1.087494515315823,-0.8667811448153817,-0.6236287493341564,-0.12455771939005068,0.21243819937154723,0.8301259181614863,0.47523815563551847,-0.06985054406896578,-0.25461418928480106,0.7722989166399402,1.27935095789936,0.659163467035656,-0.5516208032233276,0.4211800391670041,-0.26494246658086107
Entp playlist 🛐.csv,ENTP,-0.4923754925702209,-0.49238236345458614,0.2124810158796317,0.4945142527556598,0.5707318674597534,-0.11545836254743343,0.08455991075545127,1.4358439056214687,0.38469370111271867,1.0042476581757105,-0.7192123722908337,-0.29759513760703227,-0.37695006296359546,-0.6509830435378394,1.2426099786916822,-0.46398641757772296,1.4616370000311734,1.3338038579288916,1.0200976778305104,0.5514519059832433,0.37474738175328476,-0.25248673315034925,0.6658846193913059,-1.0035313321133446
ENTP Playlist(1).csv,ENTP,-0.23730881086803726,-0.23734991048012202,0.5902853648179929,-0.9917527885410579,1.211095337770727,-0.06025535150992866,1.0991000349004656,-0.15844731848360502,0.670145337301758,1.4121716012495962,-0.9651520304085471,-0.6850244497233062,0.23762108856568398,1.0936666437585072,0.8534734827134315,1.488178189353265,0.28632190002916735,0.18215757881981384,0.6340153317759604,0.7810991208028863,0.8193996583247297,0.057495190964741025,0.6993727193876856,-0.6356510106750505
ENTP playlist.csv,ENTP,-0.4560403858495028,-0.4531862962999087,0.2956168882848236,0.37357712737566956,0.7409442934510498,0.06106090396666958,0.2837971104912931,1.0704716172730673,0.2927429948155664,0.46545890378443916,-0.7562772277923192,-0.22379750847034205,-0.26472128200121997,-0.029592139156793568,1.209645952823864,-0.021688308597761153,1.15314309447254,1.1012059596588046,2.6784432334904826,1.0807489171047948,0.5424560048762918,-0.5690540749013584,-0.16144991374801218,1.060531019778681
ENTP Radio.csv,ENTP,-0.4923754925702209,-0.49238236345458614,-2.191420042119868,-0.15567192395799187,-0.9139370778620483,-1.6981587686359183,-0.819629599002809,-1.6671126684088027,0.2780308818080218,-1.0314445733605007,1.1955442499262812,0.17147202809639897,-0.509009845797595,-1.0283858299913309,-0.29195217289173797,0.30129726113340716,-0.883515699506784,-0.9364979417670739,-0.6382478778294614,-1.5305080849691128,-0.488304300915217,-0.6654322361622994,0.6658846193913059,-1.0035313321133446
ENTP songs.csv,ENTP,-0.4923754925702209,-0.49238236345458614,0.5679627243100109,0.13160350542651456,0.2868980985011732,0.082342804267111,1.1566483243700165,-0.36347214767276304,0.4944936621616718,0.3733344279019274,-0.6497790777613428,-0.2883690682000046,-0.2811002205840798,-0.588389313769219,0.7415712434069315,-0.11238383250169165,1.6353520148117626,1.6262494900352709,0.8455349877610402,0.512433691730406,0.28336543888250193,-0.12546331631442376,0.6658846193913059,-0.2041817264035377
ENTP SONGS💜☯️.csv,ENTP,-0.3251186521097726,-0.32514710655206125,0.39628343938048693,1.0545422168773848,0.4641931236982347,-0.2737437126746704,0.5733665054686056,1.4566800333203382,-0.16779181718121844,0.6635019944202033,-0.8260328254131274,-0.5754366776547858,0.08525917695540271,0.7081891361241622,-0.14590322494960034,-0.06744899536603009,0.4676010821200225,0.9663348147624813,0.738857788274141,0.7414073821748033,0.41310523431632895,-0.015241913422042968,0.06512840127449789,0.010257924808589766
ENTP vibes.csv,ENTP,0.5822497073881593,0.582083422721009,0.3311965669099335,-0.8720223098406618,0.695657366830794,-0.39348607674132374,0.8895243443800047,0.18574942518327278,0.6999406809508016,0.9696671172290534,-0.9271773546215533,-0.8861796412578172,0.1447880692909977,0.790724477057434,0.7666665421158769,0.7923246976935713,0.4080299722739827,0.41715614751706365,0.6030236284299997,1.2909229630772519,0.3915156209988461,-0.10233840670492092,0.6185530525323472,-0.6479111257895759
ENTP Vibes✨.csv,ENTP,0.6909666536874506,0.6907834990357659,0.2525920105424111,0.14424348067711193,0.34453578289218045,0.15519018271576693,-0.009448118091882033,1.37257517797636,0.40541956248617966,0.3014060215069543,-0.6469762437999133,-0.5584811006894317,-0.23667092427656447,-0.10497893824705848,0.5364958315695616,0.2743281338807766,0.3645719066870905,0.5449356882456362,-0.30956677670766497,0.02924163658858807,0.19585587063453874,0.1246773969837761,0.344195901244299,0.14798262726846437
entp with them god complex.csv,ENTP,0.13901908016797135,0.1389212192695838,0.23813397400240763,0.264362823979796,0.670276450864445,0.27579293697228396,0.2644138235129302,1.2848311301149236,0.10063410038906048,1.0196427207559042,-0.9852338303307747,-1.0329723583418522,-0.11883899487759605,0.11636617194846563,0.5421006921398186,0.27480880024975174,0.2594599574451042,0.1650329994095003,0.7460950473980824,0.9730203816134099,0.29649938313148105,-0.0174035711110916,0.49944376418543435,-0.23074511816169185
entp woman.csv,ENTP,-0.21222028479897,-0.21226506872267106,0.620245639538243,-0.8653521788124846,0.9182773913724908,-1.0548851972276247,-0.3107588680490052,1.2847114348855422,0.9343638357900146,0.3074081821431985,-0.9989883774503455,-1.2852347256551984,-0.13356610422252307,0.2663451729658496,1.01974691716496,0.7344595713450359,1.2804982666702167,0.550102412799986,0.9253563887757125,1.4139961363832052,0.532431133126705,-0.49553717599360464,1.0038099920820127,-2.078224018206959
ENTP _ the debater.csv,ENTP,-0.3209372310982614,-0.32096627637090935,-0.4115748393618192,-0.9859273853071184,0.5862671477134028,0.3112642117633742,0.03765519630986063,1.8805319825520568,0.4415759415305427,0.9457640385094631,-0.7154707218037204,-0.42366585277874047,-0.16776568168258638,0.1389367440972412,0.7248691843200108,0.46183468247581305,-0.3156012281087033,-0.3534724938857221,0.5683447821012756,1.2316486307861236,0.4406896628724937,-0.32885120012266084,0.4467901469874435,-0.3048727334644686
ENTP(1).csv,ENTP,-0.6219995439270682,-0.622002598132766,0.07076996483781686,1.6655838546675874,-1.3355700349216388,0.5951450016893847,0.40568379205666827,-1.8238420567472915,0.3103929755908711,0.7996151224079717,0.801924935493408,1.0933063162151684,0.2601430998934665,0.7856019350937625,-1.059674595290173,1.148854923325453,3.7107892966640685,4.35487143866668,-1.2262485180634684,1.5310576160469695,-1.9931671729861153,0.33307688346822606,-5.2211310837994205,3.703919106824896
"entp, god complex_ dude, i'm god..csv",ENTP,0.12229339612192651,0.12219809846221019,0.4484028111162584,-0.6589451802773099,0.8839076865283613,0.29321827809511425,0.8546836353174099,-0.3528866325320994,0.41335794040033574,1.1317677343388453,-1.0870176951767008,-0.9737900031611473,-0.1955327470825019,0.10835882296362026,0.7546072107565865,0.923326700520594,1.217377816811766,1.1135061330779032,2.0138644641904677,2.07965682382033,0.6297200108462122,-0.3319902595605097,1.0038099920820127,-1.3105863852829485
ENTP.csv,ENTP,-0.5927295968464898,-0.5927301468023101,-1.0545824993177628,-1.0821795709394502,0.5722713997371421,-1.0514836437605717,0.35376690409456385,-0.27254050474364566,1.784341556242225,0.07223046342720507,-0.6432055114153553,-1.2043480368308745,-0.4070977056949304,-0.4534939696834427,1.6849496152819847,-1.4317425290458659,0.8536344482991103,0.5579036377300435,1.167804569427756,2.649868150150571,0.6387396611577674,-0.9547203276947461,-0.29590297980532304,-0.013161349422952233
ENTPのだいすきな曲.csv,ENTP,-0.15368039063781314,-0.15373385622562097,1.0430846751741083,0.26951834689663157,1.2874968564324205,-0.4860360313303669,-0.09194617831149864,-0.7108361773311846,-0.6690027626067835,-0.1007709252009391,-1.0998621644522897,-1.6024875603722952,-0.5075627489406354,-0.6605255009086026,1.1508486286606123,-1.2502833046406543,-0.48901022700888047,-0.54305240894884,1.1793361622831953,0.6385940312794647,1.3111216411442292,-1.4248036977140488,0.35891424267226824,-0.6166115261425354
songs typed as ENTP on pdb.csv,ENTP,-0.36666821532542193,-0.3648301494801587,0.9291025574390579,-0.3934603511050561,0.8105534380671605,-0.29732817608078316,0.5603352159462157,0.16581223363633135,0.5852325088151465,0.6295739671711659,-1.2204403054145079,-2.086436751849957,-0.22048968734381214,-0.18829167423904405,0.6307806751206204,-0.8068277033035376,0.9910672131571715,0.6660061291511965,1.7393401540028233,1.474060801389862,0.6291002157072628,-0.7652550475919404,0.7899331739233366,-0.5910408896037402
"the sarcastic, devil-may-care, morally grey ENTP.csv",ENTP,0.2853688155708636,0.28524845054111625,0.4584070677346809,0.5221304961350745,0.5224856775927712,-0.293407005124807,0.10207820720819283,1.436709428686954,0.21454364040732027,1.155820855638175,-0.997126602024259,-1.1242520715873032,0.09103543864305715,0.5185313114158516,0.4693062048196398,0.7343832010655453,0.5223981913022238,0.6313701922836226,1.0141802985061212,0.6357479655969375,0.26228391722210515,-0.1066162609734843,0.43105512311471506,-0.3805183224609896
what being an ENTP sounds like.csv,ENTP,-0.47564980852417604,-0.47565853560471794,-0.3017747009365962,-0.12721335532447164,0.7051014152525851,-0.11065830898434996,-0.32973904942276094,1.9247664250037522,0.16393187466508932,-0.020865736602474552,-0.7100633982965632,-0.21675590991222285,-0.11156827714903499,0.1473074813383203,0.6872202260972575,-0.5405448285277555,0.531939976483204,0.7890223357937763,0.900489908708836,-0.05767923555432361,0.2344779797335235,-0.014130290728690388,0.06512840127449789,-0.32118989437761186
a playlist of ESFJ.csv,ESFJ,-0.6721765960652027,-0.6722147558226844,-0.36322839876362883,3.4983554565581065,-2.787707810849595,-2.2916738692212824,-0.06221409825130431,-0.3148174516876868,0.5863670989577348,-1.6338300174040452,2.5874529042715984,-1.2941250963934454,-0.19468321983556394,-0.30655789951549506,-0.2092942584036379,0.7796251905232412,-0.0769817023111902,0.3695984150144866,0.8081286970318672,-1.9073527787804359,-2.8787398858525126,-0.36954986747408397,-1.4099426699944617,0.7940130013888288
Esfj girl 🎧🩵.csv,ESFJ,-0.057507707373055376,-0.057575621994687506,-1.1677131703175294,-0.12583266474423735,-0.9068246932086573,0.3130955391012515,0.7609766432817482,-0.015994748848181972,-0.5187623791323748,0.4774023971565071,0.9322561103555367,1.3088211550401112,-0.39938418191591507,-0.39264594158058214,-0.9348652139727629,0.20328074423100656,-0.8383949164468906,-1.1026085672783679,-1.0621858394267476,-0.29208772025032304,-0.4623270386561345,0.01855519765674781,-0.861362519522538,1.457601952309242
esfj girl..csv,ESFJ,0.1766518692715722,0.17654823378720505,0.11024440949465653,0.4171210384651526,-0.3721750029847593,-0.1152346905820349,0.2649283705993359,0.8262211336282335,-0.032097987766979495,-0.21984745903419695,0.025033701397528224,0.36231713667811477,-0.5131684103876057,-0.894946540651844,-0.6610177645131211,-0.5299750538353412,0.27458439903047877,0.5855173820897414,-0.5842165689984349,0.22156368687086547,0.017439150105092494,-0.46172910881588103,-0.20306633895622817,0.8919773656833896
ESFJ Kpop Songs.csv,ESFJ,-0.5300082816738217,-0.530011511526484,1.4198826650159015,0.5912157247183785,1.3596175633285263,-1.301394311332444,0.06686459106059377,-1.2517873128398065,0.878219658440763,-1.1998501041722995,-0.6669419981258088,-1.3525838723490657,-0.5750397372145948,-1.2924030925709906,1.174911715040594,-1.8368184957967164,0.0592060270464148,-0.1173816723031291,-0.08901404809868785,-0.4514724184133814,1.5736091309062876,-1.0871678477744533,0.5917058790445654,-0.8914244843390201
ESFJ MIX 2025（╹◡╹）♡.csv,ESFJ,-0.5383711236968441,-0.5383736833431119,0.35552201812947914,-0.7105269143504981,0.2900238155492054,-0.5820493173043579,1.2374973143003511,0.05192108371974224,0.5174189287543087,-0.7367409823192738,-0.10482358021405139,0.4608648402574462,-0.542270560332709,-1.1631654989726081,0.31557274784511985,-0.8519045915758295,-0.7610243429307273,-1.021613899103007,-1.1261282167415718,-1.1378437463103677,0.4239530432990904,-1.058236071985039,0.5705723347862367,-0.8613741709799915
esfj mode 𝜗ৎ.csv,ESFJ,-0.5467339657198665,-0.5467359231872074,-2.074796928784132,1.5880593019762155,-2.1343927798341538,-1.8743233993350932,0.7674375998094938,-0.25267071490769444,-1.7985873776598928,0.20343426946377557,2.5029038969740296,0.7202413239082719,0.8526335907205349,1.1306149200297422,-1.9341671116560952,-1.7753531069311608,-1.2004282264713728,-1.6027502137482241,-1.3317807275649265,-2.0043530193224384,-1.5634828359534334,-0.35324402765077323,-2.192781371208452,1.8614355582913624
ESFJ Radio.csv,ESFJ,-0.4923754925702209,-0.49238236345458614,-1.0299451531889245,1.1298070260356439,-2.5750924051645057,-1.0885303634253793,-2.6079839786098633,-1.8542846313420172,-1.0207458003138759,-1.0775614978454888,1.9646515124067963,0.9196931040721957,-0.5132698387922401,-0.864514478508836,-1.918755765280719,-1.3653576183697094,-0.5360856699456051,0.4309638929739364,-0.7255292228641973,-0.8246901096454428,-1.5747340661567424,0.5721573112132626,-4.065070598278583,2.3315184539651823
ESFJ songs.csv,ESFJ,-0.4923754925702209,-0.49238236345458614,0.26527532901285594,-0.30118161934619175,-0.211630444413255,0.22978484519729717,0.6298462590594113,0.4518890896641927,-0.23959750599418328,-0.4564006234507214,0.39973187416519307,0.8682221441374819,-0.43658996488862756,-0.628103510534056,0.37050908380274394,1.4766875821787977,-0.10179813299413165,0.08734055392736814,-0.7255292228641973,0.062116904898132055,0.08029445472520769,-0.046534171741776,-0.00996612599010781,-0.25518564776221037
esfj stuff.csv,ESFJ,-0.4463798614435976,-0.44639207463214714,-0.268437672607175,-0.0711479821853389,-1.8193954347636465,-0.20299561668259022,0.6365379735310487,0.08657519391051574,-0.3995917349512291,1.925123965108424,1.8375833299529198,1.2436343300303059,0.46202413115393637,0.9532742015572961,-0.8556422295582092,1.1882715926456562,-0.5346617763818298,-0.17753004678345205,-0.9702031573058325,-1.2030583596012536,-1.2047121007619348,0.12596155246769417,-0.9351060807335151,0.7305303115373315
esfj(1).csv,ESFJ,0.8331349680788317,0.8329297243903314,1.4559045707003864,0.8146508509468665,1.4098044162348298,0.27185919168580974,-0.06895953044525932,-0.3853746330893316,0.007723807593153124,0.020314189542777764,-0.6119371318170316,-0.31670213843298894,-0.43052498848616955,-0.31522906735813105,1.0727390369852312,-0.6307880241600331,-0.11079155337786772,-0.2928754680907577,0.9185469030898239,0.07171461111546314,1.2065914254395753,-0.17830427860135226,0.4053045636107309,-0.2780114593062972
esfj(2).csv,ESFJ,0.8331349680788317,0.8329297243903314,1.4559045707003864,0.8146508509468665,1.4098044162348298,0.27185919168580974,-0.06895953044525932,-0.3853746330893316,0.007723807593153124,0.020314189542777764,-0.6119371318170316,-0.31670213843298894,-0.43052498848616955,-0.31522906735813105,1.0727390369852312,-0.6307880241600331,-0.11079155337786772,-0.2928754680907577,0.9185469030898239,0.07171461111546314,1.2065914254395753,-0.17830427860135226,0.4053045636107309,-0.2780114593062972
ESFJ(3).csv,ESFJ,-0.634543806961602,-0.6345497748995721,0.034300209054997664,1.20788648676163,0.002382036828750959,-1.2635419734863744,0.1523356150644182,-1.5722763459017577,-0.6152702298688147,-0.9174885416939891,-0.737572137671228,-1.1257530470479764,-0.5750397372145948,-1.2924030925709906,0.7415712434069315,-2.7291204502179185,-1.3178032364582575,-2.150908616218872,1.8601806237898386,0.1764038542901543,0.5118202960594583,-0.7787258444878671,1.0038099920820127,-2.078224018206959
esfj(4).csv,ESFJ,-0.5007383345932432,-0.5007443243667834,0.4192587423180948,-0.07491765888676737,-0.245896700708468,0.5840630104748321,0.7620602276924335,0.19068856861993327,-0.19698466396804298,1.1845397255790602,0.45581261205439727,0.6536462116747778,-0.5173523320787751,-1.0118241751756294,-0.660393837018495,0.9309036328281893,-0.4130375344760209,-0.21054077030494397,-1.2310336795237062,-1.4085884534164188,0.2368283383464552,-0.31458617470465583,-0.40421239412926707,0.5604406372413903
esfj(5).csv,ESFJ,-0.2038574427759476,-0.20390346014445737,1.8550200522122031,1.4518969348528679,1.8304773816702817,-0.7075204713132985,-1.0026084676261007,-0.4825624538042563,-1.9576175928127186,-0.35300888384378615,-1.3324762236982877,-1.2495302979903165,-0.4944936511813882,-0.5256059776867723,0.20117662982584378,-1.2626260602871564,-0.1864659553241667,-0.3896437611471897,0.25803618630874553,-0.28342779368581766,1.4727812032323697,-1.0494094338313231,0.5778536399508716,-0.8819120899278329
ESFJ(6).csv,ESFJ,-0.576003912800445,-0.5760044916101206,-1.3185540649838865,-1.7700623393819694,-0.3899362736308244,1.2539422224666112,1.0585789340441625,-0.5823506741578488,-0.19567752157460314,0.14029386422799184,0.3890498288529637,0.9582201453049193,-0.21294033266975745,0.3247378562069167,-0.2542170380167359,-0.3419957038881823,-0.7387531871896261,-0.24585816581595532,-1.5401551098550603,-1.9847050078574318,-0.3766152596287051,-0.17763070967375602,1.0038099920820127,-2.078224018206959
ESFJ.csv,ESFJ,-0.29166728401768294,-0.2917005009840325,0.9871567534875626,-0.12430159761868402,-1.9810243165239618,-0.2662184327335163,-0.47245201162422473,-1.0427426305397678,-1.004611928486274,-0.6991887447721042,2.286339126975336,0.5022356041305801,-0.5750397372145948,-1.2924030925709906,-1.5548384668149953,-2.6360255229667486,-1.0519129077124574,-0.9009050221262684,-0.8395293469911984,-0.36359266261102285,-1.0448845697381688,-0.16652744924818452,-0.20306633895622817,0.17131168888521628
esfj❤︎.csv,ESFJ,-0.10768475951118986,-0.10774511167895709,-0.8872765774166986,-0.08780792862714576,0.03609626599867978,0.32281012481681637,-0.4529595674644459,-0.0766690837849465,0.42446028660328455,-0.6408099029520777,-0.04725906418175704,0.20167265356059977,-0.5705397446146174,-1.2478203173234221,0.8072681722777293,-0.36699709621470183,-0.5837961317515417,-0.4674263652212847,-0.05678201583749172,-0.40486270044104383,0.6458900479238695,-0.820351754085613,0.765834377511093,-0.8027984501559726
ESFJ🎧.csv,ESFJ,0.21428465837517308,0.214175239211495,-0.36150647074232345,1.5502457401911978,-0.2626165069381002,0.09269856053892767,-0.2603604673690212,-0.7384264026686965,-0.8293371793698306,-0.9931472171874889,0.31329388535727304,0.35942745431325746,-0.57066303208311,-1.2532952410854454,-0.11493590853137818,-1.1621981188881811,-1.1393289062042273,-1.3483389867652567,0.2871735065114311,-0.0837546453628491,0.7442160284997411,-1.0468580798676932,0.5408985226426869,-0.16379042907567062
jus an esfj girlie𑣲⋆｡˚.csv,ESFJ,-0.11604760153421227,-0.1161066980235563,-0.17467728043068365,-0.8795219850124045,0.3605857115961893,-0.3707703569218284,0.4615072532270747,0.15603777137298472,0.7734751958472755,-0.9733184776602644,-0.37061526857477706,-0.18091842733903893,-0.4890791642869338,-0.5302404024388292,-0.04607482580938267,-0.029300269747081935,0.04710045110351648,0.3173779972653082,-0.1893723890793938,0.08346614448265988,0.5807193799699691,-0.661644790823522,0.7624347258743661,-0.7937205735454439
peak esfj behaviour.csv,ESFJ,0.07211634398379203,0.07202872244802393,0.4555251060695217,-1.0090623821354932,1.467129264262585,-1.399703621856817,-0.3591045123530611,1.2452442003711732,0.9493792150787601,0.10230131971441425,-1.0265016149720267,-1.3097511308209184,-0.31483475970383723,-0.014609687759317244,2.111877905496912,-1.0164424626998694,1.147071973266322,1.0484406817196406,0.8384581219474129,1.6542239253366577,0.9611834535696877,-0.5607093587935793,1.0038099920820127,-2.078224018206959
Electropop ( esfp core ).csv,ESFP,0.021939291845657554,0.021859322755416487,2.12579168201224,-2.2000291610044527,1.7389747490992962,-0.36746035195395266,0.21844630929643066,0.4773303866478736,0.844384702366386,-0.9016754702280485,-1.0035137733572852,-0.8641337879186777,0.49365214699118154,1.0945651128987148,1.983352857509643,-0.23775222387127162,-0.11284359636168352,0.3746756518079884,3.2081855010423457,2.1389402066896506,0.22936968586957981,0.1507304685296168,1.0038099920820127,-1.2587785273260443
ESFP (PDB).csv,ESFP,-0.3083929680637278,-0.3084237938417414,0.0818057301810821,-1.7534224223413803,0.7549605781081273,0.37420105999098774,0.2826104819058796,0.4360513324586535,0.831903268910885,0.5537808344597445,-0.8545845688673576,-0.7215330763920002,-0.44361442142235086,-0.26805444196201356,0.45944981541120067,-0.11404403039521414,0.4840280338723241,0.6753762515226088,0.8678195864933129,1.0670040857237355,0.6387396611577674,-0.20847714313043633,1.0038099920820127,-0.9638196160477922
ESFP CJKpop 2 Chill 2.csv,ESFP,-0.40456565132848554,-0.40458321542043474,-1.016164102436778,2.1252310242146453,-0.704495637477571,-0.17992932564943392,-0.25933019455870693,0.08117686194028914,-0.368662168458566,-0.23501540166875937,0.9922656798912683,0.958449438212397,-0.5660397520146402,-1.2294410472572213,-0.5081467406184719,-0.7502327298651197,-0.5837961317515417,-0.46142462693023545,-0.9480351869668324,-1.642998057521834,0.1560885544458877,-0.7225503108206189,-0.424043695343506,0.4080381245738641
ESFP core💛.csv,ESFP,-0.35438859919035104,-0.35441296014724616,0.03416769320877967,-1.9985521335486007,0.7022800947937383,-0.8513973391551135,1.7321293799332007,-1.4581395796590482,1.2237846254799307,-2.0515124735050887,-0.7471240418943246,-0.9370301058498075,-0.572473476374447,-1.269499232381467,0.8785947418653559,-0.7345627413358843,0.042615553992141515,-0.20754136404935886,0.3649617988348462,0.257304061409648,0.8436456240875674,-1.0135199031770374,0.5966709888402001,-0.9058104648868452
esfp energy.csv,ESFP,-0.40874707233999674,-0.40876408616851767,1.3588718153439414,0.041615163133949244,1.0552246745465597,-0.7393817045033358,0.17654122374619222,0.9358400594065092,0.326432497290825,0.05539725744556388,-1.1188353174537005,-1.4274573440763099,-0.4867970251826596,-0.7138276032262688,1.17732220565398,0.04373606018546398,-0.2631049324332504,-0.07012092557572096,-0.5010914784891635,1.046847514664681,0.7185175477909904,-0.9729249331687105,0.7624347258743661,-1.1699429220293223
ESFP Feeling.csv,ESFP,-0.5258268606623105,-0.5258304481268188,0.8812089822338114,0.18586421866372368,1.0071392832852621,-0.470917712038432,-0.05671282355090133,-1.384388097736362,0.8776731180671995,-1.063554340139659,-0.6871026527510966,-1.0637358186342891,-0.554754056287713,-1.1939950612761838,2.5060381982102715,-1.6413832802173276,-0.28378529133570146,-0.09292324301254114,0.28859688134891887,0.006924529333753273,0.7354401298040982,-0.27222647879082196,1.0038099920820127,-2.078224018206959
ESFP Kpop Song.csv,ESFP,-0.3920213882939519,-0.392040619876595,-0.20559286920239211,-2.067331238588891,1.7528316547077252,-1.8233578680286626,0.04201275485633333,-0.852820783925405,1.7137395616859483,-2.5125408639719073,-1.2177679668464039,-2.1849531489678764,-0.570722176747049,-1.271685931323002,2.036237657661885,-2.045905935055357,0.3254469033581289,-0.18388953730497698,-0.1523030919603941,0.8417546580555241,1.784444200153314,-1.573927903902,1.0038099920820127,-0.820391369570082
ESFP Playlist.csv,ESFP,-0.3251186521097726,-0.32514710655206125,0.42561361334339043,-0.5720357944371386,0.9281521691112984,-0.7045371513906502,0.8377944427346502,-0.27347043366000096,0.9406649324558294,0.0349881742375403,-0.7496265290825979,-0.8258300295828934,-0.31234016921147745,-0.16272040864946102,0.974504174734105,0.27908847774858914,1.143159472933426,0.8082683871606618,0.8843266966653669,1.0862805382409524,0.4864364230397966,-0.5068620708873018,1.1915463102435158,-0.6856150828859436
ESFP Radio(1).csv,ESFP,-0.4923754925702209,-0.49238236345458614,1.0747881303889677,0.9788607916091555,-1.2541737111649613,1.0906240405858019,-2.4077375795151883,-0.9554502547474796,1.5234761542775717,-1.1810244719433436,2.046102107912545,0.8804944601323442,-0.21081033617243486,0.2049085047774998,0.4313045788791361,0.06738095185886779,4.414792251301193,3.8908020927095337,0.14728422748315653,0.1576345343030194,-1.2599740407129363,0.8705563074614893,-0.00996612599010781,0.3051641251802135
ESFP Radio.csv,ESFP,-0.4923754925702209,-0.49238236345458614,-2.4201953990305105,0.09524809323585175,-0.7156173290384253,-1.7612050636761225,-0.9736652906140969,-1.8826772687018096,0.3784194176242072,-1.7443516443470588,1.2769948454320301,-0.1556403794364436,-0.5430897897547562,-1.174572054659519,-0.5099773966139723,0.19081622439620297,-0.883515699506784,-0.7621768797667287,0.06000288244842147,-1.0479911463365368,-0.2446191199264638,-0.7822777562642704,0.32795924670059906,-0.5739676117895812
ESFP songs.csv,ESFP,-0.4923754925702209,-0.49238236345458614,0.41309940578588583,-0.9999622447177349,0.8472878474706764,-0.36704930288518195,1.3106840159813045,-0.7898848318802736,0.4537108194863457,0.44971760351847145,-1.0236506636893707,-1.602916104614134,-0.5665197512253044,-1.2510983134104405,0.4354973716430251,0.7850375670671801,0.4193469113476367,0.4580640252827045,1.9801924732125993,2.3536288581641123,0.7402751532364147,-0.6436247061036776,1.3417353647727122,-1.0035313321133443
esfp vibes.csv,ESFP,-0.33348149413279504,-0.3335087711931882,0.04129945511432784,-1.395761826961855,0.8133799671463717,-1.2375065068186242,0.7282190530202568,0.8938336737937367,1.9087029007369811,-0.9143625800586073,-1.0873180814878287,-1.9538682073401545,-0.5169489236512518,-1.0562264217811421,1.4776922457033739,-0.3938028427163623,0.8536344482991103,0.4759953197578456,-0.991340591833618,0.24715652041852262,0.7598899642061532,-1.3179219191554683,1.0038099920820127,-0.9260325183474952
