mbti,playlist_id,track_count,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
ESFJ,4AseiuDr6LkkqQq9cjbMVh,50,0.4743200000000001,0.49324,-8.9794,0.74,0.0478899999999999,0.43476416,0.0925783836,0.16589,0.304282,111.52376
ESFJ,6kOEUebkULIWscUJRqCwt8,15,0.6775999999999998,0.6942666666666667,-7.891999999999999,0.5333333333333333,0.0489133333333333,0.2033624,0.0071132633333333,0.2569333333333333,0.7373999999999998,122.7188
ESFJ,32IEvD8tMUeRpgSZqPNsPU,10,0.5504,0.6285999999999999,-7.2634,1.0,0.05472,0.371241,0.00299624,0.13613,0.3912,123.5126
ESFJ,4KTVvwa9pSFKxMMl4muym2,50,0.5565599999999999,0.62438,-6.989560000000001,0.78,0.05834,0.2549166439999999,0.0625814782,0.1992359999999999,0.490208,119.90294
ESFJ,2l4qBQKR6w1hhf1WbzFbfr,50,0.60966,0.51956,-8.210659999999999,0.82,0.0495139999999999,0.39500286,0.0780639014,0.184936,0.41584,118.7015
ESFJ,0QhrYC8mAV2XJQzh6gpnyO,17,0.6532941176470589,0.6467058823529411,-5.321411764705882,0.7058823529411765,0.076735294117647,0.3423799999999999,4.732941176470588e-06,0.2161764705882352,0.5491176470588236,106.2970588235294
ESFJ,27E8ft3XkWDgnCixcUTcGU,16,0.5524374999999999,0.6646875,-7.3635,0.75,0.0406187499999999,0.216543875,0.0472863643749999,0.1548999999999999,0.4661875,137.65949999999998
ESFJ,1qDExCtVuvBO7OH3wxGjQh,23,0.6806521739130434,0.6909130434782609,-6.682782608695652,0.5652173913043478,0.0936782608695652,0.1519173913043478,0.0182250260869565,0.2256565217391304,0.621391304347826,122.19656521739132
ESFJ,3Mf5rokt0kQDej4wvLITgW,23,0.6070434782608695,0.564913043478261,-8.17204347826087,0.782608695652174,0.0692565217391304,0.3713143043478261,0.0205586808695652,0.2176347826086956,0.4658260869565216,113.79847826086956
ESFJ,5t5uaQ9FYs7jVhbtiZyxjT,24,0.6774583333333334,0.6939166666666666,-7.119041666666667,0.4583333333333333,0.1175375,0.15160975,0.1253447233333333,0.1651791666666666,0.537875,129.60383333333334
ESFJ,3j4eojVYzj3Z7rmaTAcnYA,28,0.5971428571428572,0.5882142857142858,-8.110964285714287,0.4642857142857143,0.072025,0.2256439285714286,0.1351551089285714,0.1676214285714285,0.5603214285714286,115.71157142857145
ESFJ,2OSOwqjWiBqJrRS7JBr34q,39,0.6183846153846155,0.7076923076923078,-7.06228205128205,0.7692307692307693,0.0547692307692307,0.189187564102564,0.0004867046153846,0.1915461538461538,0.6729487179487178,118.81728205128202
ESFJ,0silMfHji0MvT6QdX8tp6N,43,0.5076279069767442,0.5709767441860465,-7.483883720930233,0.6744186046511628,0.0437325581395348,0.3688974418604651,0.0571535046511627,0.1905093023255813,0.3496581395348838,112.13516279069768
ESFJ,4DjK4n3nbkuaibAt7ctnzH,16,0.5853125,0.694375,-5.307062500000001,0.5625,0.09024375,0.15391159375,0.0009960725,0.1578,0.5220625,122.609875
ESFJ,6bfiJUhwQULoJOD0ID4iYm,49,0.605,0.608530612244898,-7.190204081632653,0.5102040816326531,0.0661061224489795,0.2567956122448979,0.0322548730612244,0.1810591836734694,0.5223755102040816,123.0781224489796
ESFJ,6IANvnENvZ4HRYQ96T4HJA,7,0.6762857142857143,0.6797142857142857,-4.941142857142857,0.5714285714285714,0.0524285714285714,0.0915694285714285,7.787142857142856e-05,0.1245285714285714,0.6127142857142857,126.28885714285714
ESFJ,2Ut7Jog1ujsJ37aBQlHRJ5,45,0.6407333333333334,0.6783333333333333,-5.763733333333334,0.5555555555555556,0.1069777777777777,0.1488071333333333,0.0001314115555555,0.1925044444444445,0.5557111111111109,123.6503777777778
ENFJ,4AE4DBt4YjJJ8v4Hk9myWl,41,0.580512195,0.595731707,-7.736634146,0.658536585,0.076931707,0.28811439,0.025698009,0.153236585,0.420295122,122.5407073
ENFJ,6th4JW4Dky7UjeEhHuQeQd,38,0.550947368,0.679018421,-7.649368421,0.736842105,0.05945,0.231753579,0.110220114,0.175884211,0.506328947,124.5194474
ENFJ,4g2AYw35pR37u2QpwpSryq,50,0.56468,0.60764,-7.75768,0.66,0.059076,0.27037828,0.060110227,0.136674,0.433126,123.76112
ENFJ,1eVgLeDoHD123LB6VldjGY,50,0.5352,0.59896,-7.00594,0.56,0.058274,0.22802602,0.024067625,0.160472,0.37634,132.29302
ENFJ,49BWXniDb2gtfI1e4Z3ILr,50,0.5267,0.80894,-5.1835,0.7,0.053892,0.030816016,0.06729022,0.182778,0.51256,130.17276
ENFJ,6IDELtu3l7994CPmsyhlUN,50,0.5864,0.664,-6.81156,0.68,0.065654,0.19485078,0.112834191,0.199958,0.545338,128.26846
ENFJ,3U8PZDhXaOVdeqXp9xfjIs,50,0.64346,0.5783,-6.9361,0.54,0.096928,0.244883,0.00529277,0.149292,0.517898,129.47698
ENFJ,7yXX8iWVhHPeZ6CPXkdvRg,50,0.59738,0.6571,-6.05944,0.72,0.068928,0.20832676,0.019768369,0.148704,0.496994,123.9977
ENFJ,237uKEMCwMaeqdHTaVdNAH,22,0.572863636,0.583363636,-7.249772727,0.818181818,0.053281818,0.285697727,0.048436913,0.154072727,0.396763636,119.8250909
ENFJ,6IYbjtqjOOVeq9hjyll0R2,40,0.6644,0.65425,-6.693425,0.725,0.07563,0.1685601,0.030503492,0.22907,0.60975,115.72855
ENFJ,7eaYHBBdjlY0ppS7VNmV6i,38,0.652157895,0.752631579,-4.921315789,0.684210526,0.076031579,0.121671842,0.000169992,0.169442105,0.678394737,116.2774737
ENFJ,3BJPcBeAFGshd83agU65lL,50,0.56622,0.61976,-6.57784,0.66,0.063988,0.253086388,0.014133105,0.166528,0.40906,128.2523
ENFJ,2ewta57Zhm80ToNaBxD8sc,50,0.71184,0.60862,-7.3106,0.46,0.209898,0.277905,0.000199177,0.158886,0.52698,120.2013
ENFJ,6LsqAjBE5cESY0N7ZMadL3,43,0.655860465,0.266814884,-14.58104651,0.604651163,0.070106977,0.741527907,0.81472093,0.154653488,0.283330233,105.1178372
ENFJ,4mHx3ksIJfz6E1ph8VFZib,50,0.62816,0.6563,-6.83082,0.44,0.096202,0.24800774,0.103242216,0.14656,0.44725,129.55734
ENFJ,6vw2NaGrj5TxLBszc4xsSX,50,0.62514,0.64836,-7.37272,0.62,0.07719,0.27860042,0.008235571,0.207516,0.554878,120.05332
ENFJ,6ybQAXCQXYKqPsceKl5qtt,50,0.62894,0.6876,-6.3749,0.58,0.076112,0.1108452,0.037353945,0.178704,0.47005,128.48708
ENFJ,6KSTM9BwJ4FSFVb2tuqfvI,50,0.63174,0.409356,-9.084,0.74,0.074106,0.564242,0.083900977,0.158446,0.448658,110.62046
ENFJ,52LH5NUowlMY06MbN4oIxH,23,0.642956522,0.68473913,-5.743565217,0.608695652,0.100691304,0.231297435,0.040061072,0.178095652,0.451869565,123.8264348
ENFJ,4Ik5csX3B8gNAjffpWt3UY,50,0.61244,0.66062,-5.46966,0.62,0.078234,0.2180402,0.000192465,0.140266,0.492424,122.11152
ENFJ,2eenm1fzP6d7Z0CJvW7cay,50,0.684,0.69124,-6.65082,0.52,0.104522,0.2139337,0.010954261,0.21133,0.69696,118.46584
ENFJ,6idJpnfu4Z4m6bSSFzWe6t,50,0.62696,0.70614,-5.4042,0.64,0.07498,0.10058274,0.011609829,0.175466,0.53728,121.94058
ENFJ,1uJRHLMj0bGpgosa88UjXy,19,0.481684211,0.647263158,-7.152157895,0.526315789,0.044836842,0.095688679,0.0523374,0.136036842,0.366631579,113.8146316
ENFJ,5KbZiUIOoVSucAmPBoXNPo,50,0.71188,0.610164,-6.22314,0.64,0.08089,0.28897606,0.003726136,0.16384,0.61744,117.67618
ENFJ,2g6sy4ntUWqQ27RSXWcAPc,34,0.655205882,0.701411765,-5.995823529,0.705882353,0.069297059,0.151952,0.013650304,0.171611765,0.547914706,113.7621471
